Epochs: 120, Time: 15.90, Train Loss: 4.523e-05, Test Loss: 4.861e-04
Epochs: 121, Time: 15.91, Train Loss: 4.531e-05, Test Loss: 4.858e-04
Epochs: 122, Time: 15.94, Train Loss: 4.531e-05, Test Loss: 4.865e-04
Epochs: 123, Time: 15.88, Train Loss: 4.551e-05, Test Loss: 4.862e-04
Epochs: 124, Time: 15.91, Train Loss: 4.539e-05, Test Loss: 4.897e-04
Epochs: 125, Time: 15.89, Train Loss: 4.527e-05, Test Loss: 4.880e-04
Epochs: 126, Time: 15.91, Train Loss: 4.523e-05, Test Loss: 4.854e-04
Epochs: 127, Time: 15.96, Train Loss: 4.535e-05, Test Loss: 4.855e-04
Epochs: 128, Time: 15.90, Train Loss: 4.528e-05, Test Loss: 4.926e-04
Epochs: 129, Time: 15.96, Train Loss: 4.549e-05, Test Loss: 4.912e-04
Epochs: 130, Time: 15.91, Train Loss: 4.540e-05, Test Loss: 4.912e-04
Epochs: 131, Time: 15.91, Train Loss: 4.539e-05, Test Loss: 4.873e-04
Epochs: 132, Time: 15.94, Train Loss: 4.534e-05, Test Loss: 4.863e-04
Epochs: 133, Time: 15.87, Train Loss: 4.532e-05, Test Loss: 4.881e-04
Epochs: 134, Time: 15.96, Train Loss: 4.530e-05, Test Loss: 4.882e-04
Epochs: 135, Time: 15.91, Train Loss: 4.549e-05, Test Loss: 4.866e-04
Epochs: 136, Time: 15.92, Train Loss: 4.550e-05, Test Loss: 4.870e-04
Epochs: 137, Time: 15.94, Train Loss: 4.544e-05, Test Loss: 4.864e-04
Epochs: 138, Time: 15.87, Train Loss: 4.543e-05, Test Loss: 4.942e-04
Epochs: 139, Time: 15.92, Train Loss: 4.538e-05, Test Loss: 4.876e-04
Epochs: 140, Time: 15.91, Train Loss: 4.534e-05, Test Loss: 4.872e-04
Epochs: 141, Time: 15.92, Train Loss: 4.528e-05, Test Loss: 4.898e-04
Epochs: 142, Time: 15.93, Train Loss: 4.528e-05, Test Loss: 4.888e-04
Epochs: 143, Time: 15.88, Train Loss: 4.542e-05, Test Loss: 4.864e-04
Epochs: 144, Time: 15.94, Train Loss: 4.531e-05, Test Loss: 4.864e-04
Epochs: 145, Time: 15.91, Train Loss: 4.530e-05, Test Loss: 4.893e-04
Epochs: 146, Time: 15.93, Train Loss: 4.586e-05, Test Loss: 4.991e-04
Epochs: 147, Time: 15.93, Train Loss: 4.610e-05, Test Loss: 4.983e-04
Epochs: 148, Time: 15.88, Train Loss: 4.548e-05, Test Loss: 4.869e-04
Epochs: 149, Time: 15.94, Train Loss: 4.537e-05, Test Loss: 4.863e-04
Epochs: 150, Time: 15.90, Train Loss: 4.534e-05, Test Loss: 4.861e-04
Epochs: 151, Time: 15.95, Train Loss: 4.529e-05, Test Loss: 4.862e-04
Epochs: 152, Time: 15.93, Train Loss: 4.524e-05, Test Loss: 4.886e-04
Epochs: 153, Time: 15.87, Train Loss: 4.523e-05, Test Loss: 4.875e-04
Epochs: 154, Time: 15.95, Train Loss: 4.524e-05, Test Loss: 4.915e-04
Epochs: 155, Time: 15.90, Train Loss: 4.527e-05, Test Loss: 4.877e-04
Epochs: 156, Time: 15.92, Train Loss: 4.524e-05, Test Loss: 4.878e-04
Epochs: 157, Time: 15.94, Train Loss: 4.520e-05, Test Loss: 4.875e-04
Epochs: 158, Time: 15.88, Train Loss: 4.516e-05, Test Loss: 4.863e-04
Epochs: 159, Time: 15.94, Train Loss: 4.532e-05, Test Loss: 4.860e-04
Epochs: 160, Time: 15.89, Train Loss: 4.519e-05, Test Loss: 4.872e-04
Epochs: 161, Time: 15.94, Train Loss: 4.515e-05, Test Loss: 4.881e-04
Epochs: 162, Time: 15.93, Train Loss: 4.527e-05, Test Loss: 4.858e-04
Epochs: 163, Time: 15.87, Train Loss: 4.518e-05, Test Loss: 4.863e-04
Epochs: 164, Time: 15.94, Train Loss: 4.511e-05, Test Loss: 4.884e-04
Epochs: 165, Time: 15.90, Train Loss: 4.516e-05, Test Loss: 4.886e-04
Epochs: 166, Time: 15.93, Train Loss: 4.533e-05, Test Loss: 4.870e-04
Epochs: 167, Time: 15.92, Train Loss: 4.527e-05, Test Loss: 4.862e-04
Epochs: 168, Time: 15.88, Train Loss: 4.522e-05, Test Loss: 4.889e-04
Epochs: 169, Time: 15.91, Train Loss: 4.529e-05, Test Loss: 4.858e-04
Epochs: 170, Time: 15.89, Train Loss: 4.525e-05, Test Loss: 4.858e-04
Epochs: 171, Time: 15.96, Train Loss: 4.526e-05, Test Loss: 4.881e-04
Epochs: 172, Time: 15.94, Train Loss: 4.525e-05, Test Loss: 4.860e-04
Epochs: 173, Time: 15.91, Train Loss: 4.522e-05, Test Loss: 4.873e-04
Epochs: 174, Time: 15.93, Train Loss: 4.531e-05, Test Loss: 5.003e-04
Epochs: 175, Time: 15.89, Train Loss: 4.556e-05, Test Loss: 4.863e-04
Epochs: 176, Time: 15.94, Train Loss: 4.522e-05, Test Loss: 4.855e-04
Epochs: 177, Time: 15.93, Train Loss: 4.516e-05, Test Loss: 4.857e-04
Epochs: 178, Time: 15.90, Train Loss: 4.537e-05, Test Loss: 4.871e-04
Epochs: 179, Time: 15.95, Train Loss: 4.522e-05, Test Loss: 4.869e-04
Epochs: 180, Time: 15.89, Train Loss: 4.528e-05, Test Loss: 4.877e-04
Epochs: 181, Time: 15.94, Train Loss: 4.529e-05, Test Loss: 4.861e-04
Epochs: 182, Time: 15.92, Train Loss: 4.520e-05, Test Loss: 4.875e-04
